Date,BTC-open,BTC-high,BTC-low,BTC-close,BTC-vol,BTC-marcap,ETH-open,ETH-high,ETH-low,ETH-close,ETH-vol,ETH-marcap
6-Jan-19,"3,836.52","4,093.30","3,826.51","4,076.63","5,597,027,440","71,206,795,853",155.8,159.37,152.09,157.75,"3,231,294,371","16,442,429,109"
5-Jan-19,"3,851.97","3,904.90","3,836.90","3,845.19","5,137,609,824","67,157,570,935",154.34,160.82,154.34,155.64,"3,338,211,928","16,219,974,745"
4-Jan-19,"3,832.04","3,865.93","3,783.85","3,857.72","4,847,965,467","67,368,333,500",148.91,156.88,147.91,154.58,"3,126,192,535","16,107,068,093"
3-Jan-19,"3,931.05","3,935.69","3,826.22","3,836.74","4,530,215,219","66,994,920,903",155.2,155.86,147.2,149.14,"2,676,164,880","15,536,849,936"
2-Jan-19,"3,849.22","3,947.98","3,817.41","3,943.41","5,244,856,836","68,849,856,732",141.52,156.93,140.65,155.05,"3,328,240,369","16,150,049,902"
1-Jan-19,"3,746.71","3,850.91","3,707.23","3,843.52","4,324,200,990","67,098,634,181",133.42,141.4,132.65,140.82,"2,258,709,868","14,665,318,370"
31-Dec-18,"3,866.84","3,868.74","3,725.87","3,742.70","4,661,840,806","65,331,499,158",140.03,140.18,132.52,133.37,"2,358,360,234","13,886,837,730"
30-Dec-18,"3,822.38","3,901.91","3,797.22","3,865.95","4,770,578,575","67,475,512,827",137.63,140.69,133.98,139.86,"2,660,086,834","14,560,066,114"
29-Dec-18,"3,932.49","3,963.76","3,820.41","3,820.41","4,991,655,917","66,672,244,158",138.47,147.03,134.57,138.02,"3,169,029,972","14,365,797,196"
28-Dec-18,"3,653.13","3,956.14","3,642.63","3,923.92","5,631,554,348","68,471,837,969",116.9,137.65,115.69,137.65,"3,130,201,009","14,324,511,544"
27-Dec-18,"3,854.69","3,874.42","3,645.45","3,654.83","5,130,222,366","63,768,757,101",131.92,132.68,115.65,116.58,"2,612,804,378","12,129,493,222"
26-Dec-18,"3,819.67","3,893.36","3,769.86","3,857.30","5,326,547,918","67,292,819,465",129.89,136.68,126.29,131.87,"2,720,469,126","13,717,858,346"
25-Dec-18,"4,081.03","4,089.56","3,760.02","3,815.49","6,158,207,293","66,556,033,172",141,141,125.11,129.84,"3,298,280,609","13,505,089,290"
24-Dec-18,"4,000.33","4,271.79","4,000.33","4,078.60","7,240,968,501","71,137,548,589",130.64,157.67,130.64,140.24,"4,370,343,387","14,583,457,939"
23-Dec-18,"4,020.99","4,085.72","3,976.41","3,998.98","6,151,275,490","69,741,217,417",117.27,133.08,117.27,130.77,"3,579,715,061","13,595,887,732"
22-Dec-18,"3,898.08","4,014.18","3,855.74","4,014.18","5,605,823,233","69,997,508,295",109.46,116.76,107.5,116.76,"2,338,772,939","12,137,481,655"
21-Dec-18,"4,133.70","4,198.43","3,850.95","3,896.54","7,206,015,706","67,937,650,255",115.84,119.09,107.58,109.5,"2,632,539,990","11,380,357,569"
20-Dec-18,"3,742.20","4,191.23","3,728.97","4,134.44","8,927,129,279","72,078,243,771",101.09,117.17,100.64,116.22,"3,063,842,618","12,076,674,310"
19-Dec-18,"3,706.82","3,949.32","3,687.23","3,745.95","6,810,689,119","65,299,132,785",101.68,108.55,100.69,101.27,"2,456,482,115","10,521,416,481"
18-Dec-18,"3,544.76","3,701.35","3,487.17","3,696.06","5,911,325,473","64,422,587,801",95.11,101.32,92.97,101.11,"2,277,514,076","10,503,295,749"
17-Dec-18,"3,253.12","3,597.92","3,253.12","3,545.86","5,409,247,918","61,798,926,687",85.38,96.81,85.38,95.13,"2,101,453,024","9,880,456,239"
16-Dec-18,"3,236.27","3,305.75","3,233.82","3,252.84","3,744,248,994","56,685,436,644",84.47,87.57,84.47,85.26,"1,565,817,037","8,853,567,311"
15-Dec-18,"3,244.00","3,275.38","3,191.30","3,236.76","3,551,763,561","56,400,691,425",84.28,85.34,82.83,84.44,"1,496,176,898","8,766,638,124"
14-Dec-18,"3,311.75","3,329.56","3,206.54","3,242.48","4,372,763,663","56,494,379,457",86.63,87.14,83.23,84.31,"1,651,491,877","8,751,209,554"
13-Dec-18,"3,487.88","3,489.74","3,298.13","3,313.68","4,343,372,456","57,728,688,216",90.66,91.11,85.52,86.54,"1,754,475,622","8,981,108,543"
12-Dec-18,"3,421.46","3,534.23","3,413.48","3,486.95","4,139,364,829","60,741,625,426",88.61,92.24,88.26,90.59,"1,533,050,103","9,400,044,026"
11-Dec-18,"3,497.55","3,513.18","3,392.25","3,424.59","4,696,765,188","59,650,201,102",91.58,92.78,87.69,88.95,"1,707,497,898","9,227,301,064"
10-Dec-18,"3,612.05","3,647.33","3,470.14","3,502.66","5,020,968,740","61,004,445,982",94.99,96.26,90.65,91.69,"1,756,437,577","9,509,816,315"
9-Dec-18,"3,473.23","3,685.31","3,469.09","3,614.23","4,947,372,847","62,942,160,928",92.04,98.9,91.03,95.14,"1,875,567,180","9,866,414,732"
8-Dec-18,"3,421.91","3,506.04","3,350.65","3,476.11","5,305,024,497","60,531,278,392",93.41,97.06,86.83,92.16,"1,855,759,401","9,555,327,946"
7-Dec-18,"3,512.59","3,512.59","3,280.23","3,419.94","6,835,615,448","59,547,645,578",91.65,96.09,83.47,93.29,"2,554,304,530","9,671,177,427"
6-Dec-18,"3,754.07","3,874.97","3,521.10","3,521.10","5,878,333,109","61,303,965,508",102.45,104.1,91.76,91.76,"2,310,716,932","9,510,417,097"
5-Dec-18,"3,958.89","3,969.54","3,753.99","3,753.99","5,302,481,574","65,352,496,336",110.34,110.6,102.48,102.48,"1,990,157,607","10,618,884,099"
4-Dec-18,"3,886.29","4,075.63","3,832.75","3,956.89","5,028,069,239","68,878,292,608",108.8,113.14,107.4,110.21,"1,748,116,495","11,418,617,063"
3-Dec-18,"4,147.32","4,155.98","3,840.45","3,894.13","5,089,570,994","67,779,050,170",116.38,116.62,107.42,108.93,"1,772,756,193","11,282,911,404"
2-Dec-18,"4,200.73","4,301.52","4,110.98","4,139.88","5,262,697,895","72,050,487,506",118.27,120.56,116.09,116.39,"1,856,199,149","12,053,770,487"
1-Dec-18,"4,024.46","4,309.38","3,969.71","4,214.67","5,375,314,093","73,346,194,969",113.4,120.84,111.62,118.64,"2,131,475,768","12,284,117,522"
30-Nov-18,"4,289.09","4,322.98","3,942.82","4,017.27","6,048,016,717","69,904,637,061",117.73,119.42,111.74,113.17,"2,020,748,396","11,716,096,076"
29-Nov-18,"4,269.00","4,413.02","4,145.77","4,278.85","6,503,347,767","74,451,016,927",122.72,123.23,115.3,117.54,"2,196,099,151","12,166,285,642"
28-Nov-18,"3,822.47","4,385.90","3,822.47","4,257.42","7,280,280,000","74,072,560,088",110.2,126.05,110.2,122.44,"2,673,470,000","12,670,491,119"
27-Nov-18,"3,765.95","3,862.96","3,661.01","3,820.72","5,998,720,000","66,468,970,322",107.91,111.84,102.45,110.01,"2,320,010,000","11,382,216,773"
26-Nov-18,"4,015.07","4,107.14","3,643.92","3,779.13","6,476,900,000","65,739,289,046",116.34,118.2,104.89,108.34,"2,139,490,000","11,206,775,318"
25-Nov-18,"3,880.78","4,120.87","3,585.06","4,009.97","6,825,640,000","69,749,265,801",113.13,118.88,101.77,116.45,"2,466,750,000","12,043,900,588"
24-Nov-18,"4,347.69","4,413.09","3,795.16","3,880.76","4,679,500,000","67,495,633,205",123.3,126.79,110.83,113.49,"1,800,960,000","11,735,901,799"
23-Nov-18,"4,360.70","4,396.42","4,195.68","4,347.11","4,871,490,000","75,598,851,166",126.42,127.03,119.56,123.3,"1,998,010,000","12,747,016,419"
22-Nov-18,"4,611.57","4,629.64","4,365.64","4,365.94","4,569,370,000","75,919,439,809",136.81,137.74,126.71,126.71,"1,792,150,000","13,097,009,562"
21-Nov-18,"4,465.54","4,675.73","4,343.98","4,602.17","6,120,120,000","80,020,171,047",131.14,138.89,125.76,136.7,"2,685,930,000","14,127,420,909"
20-Nov-18,"4,863.93","4,951.61","4,272.11","4,451.87","8,428,290,000","77,401,044,320",148.81,151.25,126.36,130.34,"3,134,410,000","13,467,303,239"
19-Nov-18,"5,620.78","5,620.78","4,842.91","4,871.49","7,039,560,000","84,688,539,692",177.18,177.18,147.85,149.18,"2,745,160,000","15,410,551,811"
18-Nov-18,"5,559.74","5,653.61","5,559.74","5,623.54","4,159,680,000","97,753,714,643",174.18,179.15,174.18,177.07,"1,810,920,000","18,288,411,984"
17-Nov-18,"5,578.58","5,578.58","5,519.56","5,554.33","4,303,150,000","96,542,098,114",175.36,175.85,172.87,174,"1,832,800,000","17,968,221,715"
16-Nov-18,"5,645.32","5,657.02","5,498.94","5,575.55","5,279,320,000","96,900,828,780",180.87,181.35,173.13,175.18,"2,015,330,000","18,086,156,169"
15-Nov-18,"5,736.15","5,774.82","5,358.38","5,648.03","7,032,140,000","98,151,606,541",181.9,184.25,170.19,180.81,"2,638,410,000","18,663,659,629"
14-Nov-18,"6,351.24","6,371.55","5,544.09","5,738.35","7,398,940,000","99,712,077,259",206.53,207.05,174.08,181.4,"2,595,330,000","18,721,032,761"
13-Nov-18,"6,373.19","6,395.27","6,342.67","6,359.49","4,503,800,000","110,494,466,204",210.15,210.52,206.14,206.83,"1,610,260,000","21,341,261,802"
12-Nov-18,"6,411.76","6,434.21","6,360.47","6,371.27","4,295,770,000","110,689,666,528",211.51,212.62,208.92,210.42,"1,452,380,000","21,707,637,540"
11-Nov-18,"6,413.63","6,423.25","6,350.17","6,411.27","3,939,060,000","111,373,453,740",212.48,213,208.87,211.34,"1,501,600,000","21,798,464,881"
10-Nov-18,"6,386.13","6,437.28","6,385.31","6,409.22","3,705,320,000","111,326,145,314",209.98,213.86,209.81,212.53,"1,377,760,000","21,917,195,708"
9-Nov-18,"6,442.60","6,456.46","6,373.37","6,385.62","4,346,820,000","110,905,767,441",211.99,213.32,209.52,210.07,"1,554,750,000","21,659,329,261"
8-Nov-18,"6,522.27","6,536.92","6,438.53","6,453.72","4,665,260,000","112,078,367,037",217.33,218.34,212.2,212.23,"1,769,080,000","21,877,424,057"
7-Nov-18,"6,468.50","6,552.16","6,468.31","6,530.14","4,941,260,000","113,395,632,955",218.9,221.65,216.8,217.18,"1,927,830,000","22,383,497,662"
6-Nov-18,"6,433.38","6,463.55","6,408.16","6,461.01","4,700,040,000","112,095,603,776",209.47,218.45,207.89,218.45,"1,856,940,000","22,445,690,692"
5-Nov-18,"6,363.62","6,480.59","6,363.62","6,419.66","4,174,800,000","111,456,211,022",207.1,210.82,206.57,209.09,"1,613,510,000","21,540,996,877"
4-Nov-18,"6,365.47","6,388.63","6,294.57","6,376.13","4,390,020,000","110,689,215,104",200.16,211.27,198.99,207.49,"1,749,300,000","21,371,416,840"
3-Nov-18,"6,387.24","6,400.07","6,342.37","6,361.26","3,658,640,000","110,421,212,888",200.74,200.74,199.53,200.19,"1,307,150,000","20,615,439,151"
2-Nov-18,"6,378.92","6,396.86","6,327.38","6,388.44","4,234,870,000","110,880,236,966",198.98,201.27,198.76,200.64,"1,451,870,000","20,657,629,735"
1-Nov-18,"6,318.14","6,547.14","6,311.83","6,377.78","3,789,400,000","110,683,820,788",197.54,203.75,197.33,198.87,"1,336,700,000","20,472,105,764"
31-Oct-18,"6,336.99","6,349.16","6,316.88","6,317.61","4,191,240,000","109,627,117,226",197.65,198.34,196.53,197.38,"1,442,380,000","20,314,628,127"
30-Oct-18,"6,337.04","6,364.99","6,310.14","6,334.27","3,781,100,000","109,903,543,419",197.2,198.12,196.35,197.56,"1,363,500,000","20,328,580,026"
29-Oct-18,"6,492.35","6,503.60","6,306.99","6,332.63","4,199,910,000","109,862,898,081",205.17,205.6,195.73,197.25,"1,517,230,000","20,292,811,278"
28-Oct-18,"6,482.66","6,502.28","6,447.91","6,486.39","3,445,190,000","112,518,434,372",204.51,205.92,203.52,205.37,"1,139,140,000","21,123,907,349"
27-Oct-18,"6,480.84","6,507.41","6,453.53","6,480.38","3,393,250,000","112,403,001,148",203.36,206.08,203.13,204.21,"1,084,810,000","21,000,852,987"
26-Oct-18,"6,468.44","6,498.29","6,449.61","6,474.75","3,306,050,000","112,294,341,019",202.34,204.78,201.55,203.33,"1,161,310,000","20,906,130,835"
25-Oct-18,"6,484.65","6,504.65","6,447.03","6,476.29","3,230,550,000","112,309,554,478",203.87,204.13,201.82,202.72,"1,102,900,000","20,839,259,066"
24-Oct-18,"6,478.89","6,521.99","6,468.86","6,495.84","3,424,670,000","112,637,293,966",204.13,205.58,203.35,203.85,"1,102,220,000","20,951,603,018"
23-Oct-18,"6,472.36","6,506.01","6,451.27","6,475.74","3,716,150,000","112,279,779,884",204.02,205.15,201.91,204.34,"1,237,490,000","20,997,181,867"
22-Oct-18,"6,486.05","6,543.80","6,462.98","6,487.16","3,672,860,000","112,465,213,723",205.17,206.93,203.38,204.04,"1,328,980,000","20,962,977,292"
21-Oct-18,"6,490.09","6,556.38","6,476.00","6,482.35","3,253,610,000","112,369,106,369",205.39,208.16,204.62,205.14,"1,190,300,000","21,071,630,786"
20-Oct-18,"6,460.92","6,497.72","6,449.00","6,489.19","3,379,130,000","112,476,559,221",203.52,206.22,203.09,205.43,"1,238,780,000","21,097,037,289"
19-Oct-18,"6,478.07","6,493.68","6,445.31","6,465.41","3,578,870,000","112,052,990,522",203.26,204.66,201.84,203.73,"1,264,480,000","20,917,973,393"
18-Oct-18,"6,542.33","6,567.54","6,450.04","6,476.71","3,924,080,000","112,237,252,159",207.4,208.47,201.74,203.35,"1,365,860,000","20,875,341,345"
17-Oct-18,"6,590.52","6,601.21","6,517.45","6,544.43","4,088,420,000","113,399,343,801",210.22,211.13,205.93,207.08,"1,444,130,000","21,254,117,736"
16-Oct-18,"6,601.41","6,673.59","6,571.37","6,596.11","4,074,800,000","114,283,707,152",209.63,212.17,207.98,210.12,"1,532,280,000","21,561,538,445"
15-Oct-18,"6,292.64","6,965.06","6,258.68","6,596.54","7,370,770,000","114,280,022,340",195.27,222.12,194.16,209.7,"2,865,830,000","21,514,574,462"
14-Oct-18,"6,288.49","6,363.21","6,280.15","6,290.93","3,085,320,000","108,972,590,373",199.69,201.83,195.24,195.72,"1,169,260,000","20,075,397,007"
13-Oct-18,"6,278.08","6,308.51","6,259.81","6,285.99","3,064,030,000","108,878,136,724",196.36,201.28,196.36,199.84,"1,167,610,000","20,494,529,773"
12-Oct-18,"6,239.25","6,328.50","6,236.47","6,274.58","3,783,500,000","108,669,526,315",188.71,199.4,188.71,196.73,"1,487,900,000","20,171,157,774"
11-Oct-18,"6,586.74","6,586.74","6,243.74","6,256.24","5,181,640,000","108,341,572,839",225.61,225.61,189.28,189.5,"2,167,620,000","19,426,181,717"
10-Oct-18,"6,640.29","6,640.29","6,538.96","6,585.53","3,787,650,000","114,030,835,912",227.62,227.71,224.5,225.77,"1,384,040,000","23,139,713,070"
9-Oct-18,"6,653.08","6,661.41","6,606.94","6,642.64","3,580,810,000","115,007,759,484",229.71,230.16,226.4,227.98,"1,405,130,000","23,361,891,401"
8-Oct-18,"6,600.19","6,675.06","6,576.04","6,652.23","3,979,460,000","115,162,906,843",226.51,230.77,224.56,229.26,"1,470,740,000","23,487,673,000"
7-Oct-18,"6,590.68","6,641.49","6,557.04","6,602.95","3,306,630,000","114,298,880,311",225.44,226.37,223,226.12,"1,470,480,000","23,161,767,973"
6-Oct-18,"6,622.45","6,628.54","6,577.80","6,588.31","3,259,740,000","114,033,598,927",227.55,227.93,224.25,225.12,"1,505,070,000","23,054,817,089"
5-Oct-18,"6,574.15","6,623.62","6,557.41","6,622.48","3,671,500,000","114,614,764,674",222.27,228.32,220.96,227.6,"1,547,330,000","23,304,234,601"
4-Oct-18,"6,497.91","6,603.31","6,497.91","6,576.69","3,838,410,000","113,811,343,543",220.45,226.15,220.09,222.22,"1,479,500,000","22,748,580,859"
3-Oct-18,"6,553.86","6,571.46","6,454.03","6,502.59","3,887,310,000","112,516,993,837",226.41,226.46,213.97,220.49,"1,683,930,000","22,567,089,086"
2-Oct-18,"6,593.24","6,611.84","6,537.90","6,556.10","3,979,260,000","113,431,019,760",231.1,231.17,225.84,227.18,"1,542,080,000","23,247,403,474"
1-Oct-18,"6,619.85","6,653.30","6,549.08","6,589.62","4,000,970,000","113,999,846,113",233.22,234.15,226.95,230.77,"1,597,500,000","23,609,728,018"
30-Sep-18,"6,604.71","6,643.78","6,566.54","6,625.56","4,002,280,000","114,608,519,470",231.33,236.99,228.45,232.85,"1,765,560,000","23,817,805,502"
29-Sep-18,"6,643.10","6,643.10","6,511.65","6,601.96","4,363,690,000","114,186,839,964",221.71,234.01,216.08,231.64,"2,208,720,000","23,688,983,896"
28-Sep-18,"6,678.75","6,785.03","6,598.32","6,644.13","5,014,430,000","114,903,584,220",229.04,231.75,218.67,222.4,"2,018,120,000","22,740,233,568"
27-Sep-18,"6,495.29","6,712.10","6,464.95","6,676.75","4,606,810,000","115,454,861,756",215.44,230.61,212.65,228.49,"2,030,320,000","23,358,464,739"
26-Sep-18,"6,452.79","6,585.91","6,397.89","6,495.00","4,437,300,000","112,300,336,125",218.65,221.44,209.11,215.85,"1,756,100,000","22,061,164,303"
25-Sep-18,"6,603.64","6,603.64","6,381.86","6,446.47","4,726,180,000","111,450,035,114",228.33,228.33,206.49,218.51,"2,120,360,000","22,328,327,983"
24-Sep-18,"6,704.77","6,713.56","6,580.90","6,595.41","4,177,310,000","114,011,060,309",244.84,245.11,227.49,228.73,"1,748,740,000","23,368,514,475"
23-Sep-18,"6,715.32","6,766.15","6,679.42","6,710.63","4,197,500,000","115,990,387,532",240.99,247.46,237.86,244.33,"1,693,470,000","24,957,339,670"
22-Sep-18,"6,735.05","6,814.56","6,616.80","6,721.98","4,509,660,000","116,173,876,360",247.34,251.2,233.81,240.48,"1,921,820,000","24,559,189,741"
21-Sep-18,"6,513.87","6,794.33","6,496.36","6,734.95","6,531,940,000","116,385,068,032",225.25,248.39,221.57,246.58,"2,836,200,000","25,177,561,991"
20-Sep-18,"6,398.85","6,529.26","6,395.95","6,519.67","4,348,110,000","112,653,130,183",210.29,224.82,207.79,224.59,"1,782,070,000","22,927,300,808"
19-Sep-18,"6,371.85","6,448.46","6,208.34","6,398.54","4,431,340,000","110,547,735,544",209.47,213.87,201.66,209.97,"1,733,330,000","21,430,323,331"
18-Sep-18,"6,280.91","6,384.18","6,265.71","6,371.30","4,180,090,000","110,064,685,348",197.1,213.36,195.93,209.98,"1,800,640,000","21,426,628,309"
17-Sep-18,"6,514.06","6,540.21","6,257.52","6,281.20","3,910,780,000","108,497,127,334",221.58,224.26,195.31,197.88,"2,019,910,000","20,187,902,505"
16-Sep-18,"6,536.68","6,544.33","6,460.10","6,517.18","3,273,730,000","112,562,367,224",222.8,222.8,211.12,220.59,"1,502,260,000","22,500,748,646"
15-Sep-18,"6,509.40","6,561.72","6,493.55","6,543.20","3,216,300,000","113,000,324,618",209.81,226.6,209.61,223.07,"1,670,490,000","22,749,647,321"
14-Sep-18,"6,515.41","6,596.10","6,456.17","6,512.71","4,076,220,000","112,462,453,186",212.67,222.79,204.87,211.75,"2,232,190,000","21,590,366,996"
13-Sep-18,"6,354.24","6,535.41","6,354.24","6,517.31","4,210,910,000","112,530,970,182",183.68,214,183.68,211.35,"2,330,720,000","21,545,775,837"
12-Sep-18,"6,317.01","6,363.87","6,265.09","6,351.80","4,064,230,000","109,661,521,297",185.42,185.59,170.26,183.33,"1,874,850,000","18,685,319,378"
11-Sep-18,"6,331.88","6,398.92","6,260.21","6,321.20","3,849,910,000","109,119,948,884",198.18,198.51,180.6,185.07,"1,568,900,000","18,858,381,966"
10-Sep-18,"6,301.57","6,374.98","6,292.76","6,329.70","3,714,100,000","109,255,603,474",197.85,201.88,189.58,197.08,"1,502,960,000","20,078,523,984"
9-Sep-18,"6,223.38","6,446.26","6,201.22","6,300.86","3,671,890,000","108,747,090,915",198.39,207.67,188.31,196.92,"1,585,980,000","20,058,708,800"
8-Sep-18,"6,460.17","6,534.25","6,197.52","6,225.98","3,835,060,000","107,442,122,871",217.91,220.37,193.26,197.95,"1,517,200,000","20,159,309,964"
7-Sep-18,"6,528.92","6,555.29","6,396.87","6,467.07","4,264,680,000","111,590,424,587",229.54,233.9,217.08,217.2,"1,678,260,000","22,115,522,904"
6-Sep-18,"6,755.14","6,755.14","6,404.72","6,529.17","5,523,470,000","112,649,565,532",231.65,231.76,218.12,230.22,"2,097,310,000","23,435,751,842"
5-Sep-18,"7,361.46","7,388.43","6,792.83","6,792.83","5,800,460,000","117,185,657,641",286.05,288.16,232.33,232.33,"2,390,390,000","23,646,371,777"
4-Sep-18,"7,263.00","7,388.26","7,255.44","7,361.66","4,273,640,000","126,986,882,925",289.3,291.58,284.26,285.72,"1,554,870,000","29,074,743,101"
3-Sep-18,"7,279.03","7,317.94","7,208.15","7,260.06","4,087,760,000","125,222,785,390",295.18,295.59,287.43,289.26,"1,394,490,000","29,428,616,901"
2-Sep-18,"7,189.58","7,306.31","7,132.16","7,272.72","4,329,540,000","125,427,780,027",295.45,298.69,290.93,294.37,"1,321,050,000","29,942,718,225"
1-Sep-18,"7,044.81","7,242.29","7,038.05","7,193.25","4,116,050,000","124,044,625,438",283.5,301.14,283.5,295.34,"1,546,630,000","30,035,327,410"
31-Aug-18,"6,973.97","7,057.17","6,920.16","7,037.58","4,495,650,000","121,346,613,238",284.12,284.55,278.51,283,"1,411,910,000","28,774,922,508"
30-Aug-18,"7,043.76","7,072.69","6,834.69","6,978.23","4,463,250,000","120,309,828,156",289.75,291.24,275.21,284.11,"1,513,100,000","28,881,058,148"
29-Aug-18,"7,091.71","7,113.30","6,970.82","7,047.16","4,145,880,000","121,484,666,374",296.16,297.07,287.29,289.31,"1,474,460,000","29,404,459,725"
28-Aug-18,"6,891.08","7,109.56","6,882.34","7,096.28","4,659,940,000","122,319,195,736",286.65,297.4,283.57,296.5,"1,513,350,000","30,128,902,937"
27-Aug-18,"6,710.80","6,884.64","6,689.71","6,884.64","4,019,000,000","118,657,885,712",275.35,285.6,273.65,285.6,"1,406,790,000","29,015,874,948"
26-Aug-18,"6,754.64","6,774.75","6,620.75","6,707.26","3,295,500,000","115,585,205,491",279.53,279.53,272.44,275.2,"1,206,650,000","27,953,028,997"
25-Aug-18,"6,719.95","6,789.63","6,700.96","6,763.19","3,312,600,000","116,534,497,933",283.28,283.52,278.47,279.65,"1,208,360,000","28,399,212,923"
24-Aug-18,"6,551.52","6,719.96","6,498.64","6,719.96","4,097,820,000","115,778,358,839",278.11,283.3,273.86,282.97,"1,450,170,000","28,730,705,349"
23-Aug-18,"6,371.34","6,546.54","6,371.34","6,534.88","3,426,180,000","112,577,436,411",271.75,279.55,271.09,277.1,"1,271,160,000","28,129,662,664"
22-Aug-18,"6,486.25","6,816.79","6,310.11","6,376.71","4,668,110,000","109,840,902,181",281.97,297.49,265,271.34,"1,507,660,000","27,539,119,679"
21-Aug-18,"6,301.07","6,500.87","6,298.24","6,488.76","3,377,180,000","111,758,100,192",273.33,285.97,273.33,281.94,"1,164,120,000","28,609,531,323"
20-Aug-18,"6,500.51","6,536.92","6,297.93","6,308.53","3,665,100,000","108,642,191,682",301.38,304.37,273.51,274.32,"1,413,790,000","27,829,775,231"
19-Aug-18,"6,422.57","6,537.98","6,361.55","6,506.07","3,311,170,000","112,031,838,393",295.67,307.1,291.33,300.83,"1,447,910,000","30,514,025,774"
18-Aug-18,"6,583.43","6,617.35","6,353.73","6,423.76","3,984,520,000","110,603,014,928",316.79,320.45,286.55,295.81,"1,764,020,000","29,998,584,852"
17-Aug-18,"6,340.91","6,582.50","6,324.97","6,580.63","4,992,990,000","113,290,724,406",287.68,316.17,287.35,315.73,"1,995,460,000","32,011,921,283"
16-Aug-18,"6,294.23","6,473.50","6,276.41","6,334.73","4,328,420,000","109,045,250,379",282.74,298.48,280.93,288.05,"1,552,970,000","29,199,228,646"
15-Aug-18,"6,221.42","6,588.49","6,221.42","6,308.52","4,895,450,000","108,581,773,101",280.39,303.59,280.12,282.36,"1,878,150,000","28,617,473,116"
14-Aug-18,"6,287.66","6,287.94","5,971.05","6,199.71","5,301,700,000","106,696,389,129",286.37,286.37,254.65,278.93,"2,137,850,000","28,263,969,132"
13-Aug-18,"6,341.36","6,537.05","6,225.72","6,297.57","4,083,980,000","108,369,686,635",320.21,323.55,284.93,286.5,"1,751,190,000","29,024,490,503"
12-Aug-18,"6,283.65","6,409.85","6,237.50","6,322.69","5,665,250,000","108,790,259,014",320.82,328.59,318.6,319.57,"1,625,420,000","32,368,768,332"
11-Aug-18,"6,185.79","6,455.74","6,109.03","6,295.73","4,047,850,000","108,314,257,212",334.26,334.26,308.49,322.11,"1,790,370,000","32,619,681,420"
10-Aug-18,"6,571.42","6,591.26","6,124.52","6,184.71","4,528,680,000","106,390,927,598",365.78,367.05,329.59,334.18,"1,699,400,000","33,834,485,092"
9-Aug-18,"6,305.56","6,625.73","6,249.07","6,568.23","4,267,040,000","112,973,963,230",356.97,370.95,353.61,365.59,"1,616,610,000","37,007,391,031"
8-Aug-18,"6,746.85","6,746.85","6,226.22","6,305.80","5,064,430,000","108,448,409,560",379.89,380.67,353.73,356.61,"2,016,080,000","36,091,566,801"
7-Aug-18,"6,958.32","7,146.56","6,748.24","6,753.12","4,682,800,000","116,128,339,800",406.8,411.41,376.08,380.22,"1,828,350,000","38,472,420,233"
6-Aug-18,"7,062.94","7,166.55","6,890.54","6,951.80","3,925,900,000","119,531,508,535",410.57,414.54,403.32,406.66,"1,384,880,000","41,139,790,462"
5-Aug-18,"7,031.08","7,102.77","6,940.70","7,068.48","3,679,110,000","121,526,079,384",407.35,413.72,402.43,410.52,"1,396,820,000","41,521,715,110"
4-Aug-18,"7,438.67","7,497.49","6,984.07","7,032.85","4,268,390,000","120,899,698,889",418.24,420.19,403.78,407.25,"1,466,540,000","41,183,215,694"
3-Aug-18,"7,562.14","7,562.14","7,328.65","7,434.39","4,627,150,000","127,785,826,655",412.57,420.55,399.91,418.26,"1,722,340,000","42,287,977,978"
2-Aug-18,"7,634.19","7,712.77","7,523.44","7,567.15","4,214,110,000","130,052,066,760",420.81,425.03,410.31,412.62,"1,569,300,000","41,709,183,608"
1-Aug-18,"7,769.04","7,769.04","7,504.95","7,624.91","4,797,620,000","131,030,166,771",433.87,435.46,410.46,420.75,"1,888,060,000","42,521,937,218"
31-Jul-18,"8,181.20","8,181.53","7,696.93","7,780.44","5,287,530,000","133,688,476,220",457.25,457.25,430.44,433.87,"1,820,680,000","43,839,034,237"
30-Jul-18,"8,221.58","8,235.50","7,917.50","8,180.48","5,551,400,000","140,547,190,784",466.83,467.95,448.64,457.08,"2,141,590,000","46,175,217,427"
29-Jul-18,"8,205.82","8,272.26","8,141.18","8,218.46","4,107,190,016","141,185,844,808",466.92,470.36,462.71,466.67,"1,631,910,016","47,133,881,666"
28-Jul-18,"8,169.06","8,222.85","8,110.77","8,192.15","3,988,750,080","140,716,560,550",469.68,471.59,462.99,466.9,"1,531,890,048","47,147,853,886"
27-Jul-18,"7,950.40","8,262.66","7,839.76","8,165.01","5,195,879,936","140,235,573,607",464.01,473.22,458.29,469.67,"1,734,259,968","47,417,755,376"
26-Jul-18,"8,176.85","8,290.33","7,878.71","7,951.58","4,899,089,920","136,553,079,708",472.33,483.7,461.42,464.04,"1,621,560,064","46,839,932,193"
25-Jul-18,"8,379.66","8,416.87","8,086.36","8,181.39","5,845,400,064","140,482,950,401",479.91,482.87,466.47,472.49,"1,930,780,032","47,683,830,874"
24-Jul-18,"7,716.51","8,424.27","7,705.50","8,424.27","7,277,689,856","144,634,918,474",451.14,481.14,450.57,479.37,"2,287,520,000","48,368,209,917"
